timestamp,valor
1748355795.2117734,"ID: 2147 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.075, -0.139, 0.910 | Gyro [X,Y,Z] (°/s): -1.02, -2.18, ovf"
1748355796.3401446,"ID: 2148 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.923 | Gyro [X,Y,Z] (°/s): -1.00, -2.18, ovf"
1748355797.468889,"ID: 2149 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.082, -0.149, 0.920 | Gyro [X,Y,Z] (°/s): -0.22, -2.05, ovf"
1748355798.5976737,"ID: 2150 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.081, -0.134, 0.912 | Gyro [X,Y,Z] (°/s): -0.95, -2.11, ovf"
1748355799.732834,"ID: 2151 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.081, -0.137, 0.918 | Gyro [X,Y,Z] (°/s): -1.24, -2.23, ovf"
1748355800.8608859,"ID: 2152 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.080, -0.137, 0.922 | Gyro [X,Y,Z] (°/s): -0.90, -2.21, ovf"
1748355801.9910154,"ID: 2153 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.916 | Gyro [X,Y,Z] (°/s): -0.89, -2.11, ovf"
1748355803.1196465,"ID: 2154 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.072, -0.134, 0.919 | Gyro [X,Y,Z] (°/s): -1.01, -2.33, ovf"
1748355804.2479208,"ID: 2155 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.141, 0.910 | Gyro [X,Y,Z] (°/s): -0.93, -2.32, ovf"
1748355805.3775773,"ID: 2156 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.081, -0.135, 0.907 | Gyro [X,Y,Z] (°/s): -0.80, -2.02, ovf"
1748355806.5076919,"ID: 2157 | Temperatura: 26.20 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.082, -0.140, 0.920 | Gyro [X,Y,Z] (°/s): -1.09, -2.18, ovf"
1748355807.6402502,"ID: 2158 | Temperatura: 26.20 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.087, -0.138, 0.907 | Gyro [X,Y,Z] (°/s): -1.02, -2.23, ovf"
1748355808.7684748,"ID: 2159 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.080, -0.132, 0.905 | Gyro [X,Y,Z] (°/s): -0.85, -2.01, ovf"
1748355809.8972404,"ID: 2160 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.076, -0.136, 0.914 | Gyro [X,Y,Z] (°/s): -1.00, -2.14, ovf"
1748355811.025665,"ID: 2161 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.085, -0.139, 0.915 | Gyro [X,Y,Z] (°/s): -0.85, -1.99, ovf"
1748355812.1539652,"ID: 2162 | Temperatura: 26.30 C | Pressao: 1018.98 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.912 | Gyro [X,Y,Z] (°/s): -0.92, -2.32, ovf"
1748355813.285247,"ID: 2163 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.080, -0.135, 0.914 | Gyro [X,Y,Z] (°/s): -1.09, -2.11, ovf"
1748355814.4149234,"ID: 2164 | Temperatura: 26.30 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.085, -0.135, 0.919 | Gyro [X,Y,Z] (°/s): -1.02, -2.18, ovf"
1748355815.5434773,"ID: 2165 | Temperatura: 26.30 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.082, -0.137, 0.904 | Gyro [X,Y,Z] (°/s): -0.78, -2.26, ovf"
1748355816.6724348,"ID: 2166 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.077, -0.136, 0.906 | Gyro [X,Y,Z] (°/s): -0.81, -2.35, ovf"
1748355817.8014987,"ID: 2167 | Temperatura: 26.30 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.077, -0.132, 0.906 | Gyro [X,Y,Z] (°/s): -1.22, -2.02, ovf"
1748355818.9323485,"ID: 2168 | Temperatura: 26.30 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.075, -0.139, 0.908 | Gyro [X,Y,Z] (°/s): -0.95, -2.23, ovf"
1748355820.0627224,"ID: 2169 | Temperatura: 26.30 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.071, -0.140, 0.915 | Gyro [X,Y,Z] (°/s): -0.98, -1.94, ovf"
1748355821.1960378,"ID: 2170 | Temperatura: 26.30 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.074, -0.138, 0.905 | Gyro [X,Y,Z] (°/s): -0.96, -2.21, ovf"
1748355822.324458,"ID: 2171 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.917 | Gyro [X,Y,Z] (°/s): -1.12, -2.18, ovf"
1748355823.4550753,"ID: 2172 | Temperatura: 26.30 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.082, -0.140, 0.909 | Gyro [X,Y,Z] (°/s): -0.78, -2.17, ovf"
1748355824.582942,"ID: 2173 | Temperatura: 26.30 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.080, -0.133, 0.916 | Gyro [X,Y,Z] (°/s): -0.95, -2.18, ovf"
1748355825.7132885,"ID: 2174 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.918 | Gyro [X,Y,Z] (°/s): -1.06, -2.03, ovf"
1748355826.842447,"ID: 2175 | Temperatura: 26.30 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.086, -0.133, 0.912 | Gyro [X,Y,Z] (°/s): -0.92, -1.99, ovf"
1748355827.973064,"ID: 2176 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.080, -0.137, 0.918 | Gyro [X,Y,Z] (°/s): -1.02, -2.31, ovf"
1748355829.1032493,"ID: 2177 | Temperatura: 26.30 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.077, -0.137, 0.923 | Gyro [X,Y,Z] (°/s): -0.83, -2.31, ovf"
1748355830.2309673,"ID: 2178 | Temperatura: 26.30 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.088, -0.135, 0.918 | Gyro [X,Y,Z] (°/s): -0.96, -2.20, ovf"
1748355831.3598847,"ID: 2179 | Temperatura: 26.30 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.914 | Gyro [X,Y,Z] (°/s): -0.99, -2.16, ovf"
1748355832.487686,"ID: 2180 | Temperatura: 26.30 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.085, -0.141, 0.911 | Gyro [X,Y,Z] (°/s): -0.97, -2.23, ovf"
1748355833.6163914,"ID: 2181 | Temperatura: 26.30 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.082, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -1.11, -2.25, ovf"
1748355834.7458282,"ID: 2182 | Temperatura: 26.30 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.080, -0.135, 0.919 | Gyro [X,Y,Z] (°/s): -1.02, -2.15, ovf"
1748355835.874623,"ID: 2183 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.085, -0.137, 0.915 | Gyro [X,Y,Z] (°/s): -0.92, -2.10, ovf"
1748355837.0035727,"ID: 2184 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.077, -0.134, 0.914 | Gyro [X,Y,Z] (°/s): -0.87, -2.11, ovf"
1748355838.1337044,"ID: 2185 | Temperatura: 26.30 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.075, -0.134, 0.907 | Gyro [X,Y,Z] (°/s): -1.18, -2.11, ovf"
1748355839.2639437,"ID: 2186 | Temperatura: 26.30 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.911 | Gyro [X,Y,Z] (°/s): -0.92, -2.16, ovf"
1748355840.3936312,"ID: 2187 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.081, -0.135, 0.907 | Gyro [X,Y,Z] (°/s): -0.93, -2.26, ovf"
1748355841.5215292,"ID: 2188 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.086, -0.136, 0.908 | Gyro [X,Y,Z] (°/s): -1.08, -2.18, ovf"
1748355842.6501231,"ID: 2189 | Temperatura: 26.30 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.075, -0.139, 0.910 | Gyro [X,Y,Z] (°/s): -0.86, -2.10, ovf"
1748355843.7807488,"ID: 2190 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.081, -0.140, 0.915 | Gyro [X,Y,Z] (°/s): -0.91, -2.11, ovf"
1748355844.908626,"ID: 2191 | Temperatura: 26.30 C | Pressao: 1018.80 hPa | Accel [X,Y,Z]: -0.086, -0.136, 0.912 | Gyro [X,Y,Z] (°/s): -1.17, -2.21, ovf"
1748355846.0383918,"ID: 2192 | Temperatura: 26.30 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.084, -0.140, 0.919 | Gyro [X,Y,Z] (°/s): -0.73, -2.11, ovf"
1748355847.1674118,"ID: 2193 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.083, -0.146, 0.910 | Gyro [X,Y,Z] (°/s): -1.00, -2.17, ovf"
1748355848.2972233,"ID: 2194 | Temperatura: 26.30 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.074, -0.143, 0.908 | Gyro [X,Y,Z] (°/s): -0.91, -2.16, ovf"
1748355849.4269652,"ID: 2195 | Temperatura: 26.30 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.077, -0.138, 0.908 | Gyro [X,Y,Z] (°/s): -0.85, -2.26, ovf"
1748355850.5570548,"ID: 2196 | Temperatura: 26.30 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.079, -0.140, 0.918 | Gyro [X,Y,Z] (°/s): -0.92, -2.27, ovf"
1748355851.6850383,"ID: 2197 | Temperatura: 26.30 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.918 | Gyro [X,Y,Z] (°/s): -0.99, -2.15, ovf"
1748355852.8142703,"ID: 2198 | Temperatura: 26.30 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.141, 0.919 | Gyro [X,Y,Z] (°/s): -0.92, -2.34, ovf"
1748355853.9422996,"ID: 2199 | Temperatura: 26.30 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.081, -0.141, 0.917 | Gyro [X,Y,Z] (°/s): -0.99, -2.09, ovf"
1748355855.0721955,"ID: 2200 | Temperatura: 26.30 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.088, -0.138, 0.916 | Gyro [X,Y,Z] (°/s): -1.23, -2.00, ovf"
1748355856.2014735,"ID: 2201 | Temperatura: 26.30 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.078, -0.140, 0.916 | Gyro [X,Y,Z] (°/s): -0.89, -2.33, ovf"
1748355857.3293376,"ID: 2202 | Temperatura: 26.30 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.079, -0.142, 0.912 | Gyro [X,Y,Z] (°/s): -0.92, -2.21, ovf"
1748355858.459062,"ID: 2203 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.080, -0.141, 0.913 | Gyro [X,Y,Z] (°/s): -1.00, -2.21, ovf"
1748355859.5883317,"ID: 2204 | Temperatura: 26.30 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.083, -0.137, 0.919 | Gyro [X,Y,Z] (°/s): -1.07, -2.32, ovf"
1748355860.7179315,"ID: 2205 | Temperatura: 26.30 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.087, -0.135, 0.914 | Gyro [X,Y,Z] (°/s): -0.91, -2.26, ovf"
1748355861.8481033,"ID: 2206 | Temperatura: 26.30 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.085, -0.137, 0.913 | Gyro [X,Y,Z] (°/s): -1.18, -2.24, ovf"
1748355862.9774303,"ID: 2207 | Temperatura: 26.30 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.082, -0.138, 0.912 | Gyro [X,Y,Z] (°/s): -1.02, -2.29, ovf"
1748355864.1063328,"ID: 2208 | Temperatura: 26.30 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.071, -0.133, 0.914 | Gyro [X,Y,Z] (°/s): -1.01, -2.23, ovf"
1748355865.2344718,"ID: 2209 | Temperatura: 26.30 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.081, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -0.99, -2.21, ovf"
1748355866.3653874,"ID: 2210 | Temperatura: 26.30 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.078, -0.132, 0.909 | Gyro [X,Y,Z] (°/s): -0.95, -2.12, ovf"
1748355867.4937725,"ID: 2211 | Temperatura: 26.30 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.084, -0.143, 0.917 | Gyro [X,Y,Z] (°/s): -0.84, -2.08, ovf"
1748355868.623504,"ID: 2212 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.083, -0.138, 0.920 | Gyro [X,Y,Z] (°/s): -1.11, -2.23, ovf"
1748355869.75355,"ID: 2213 | Temperatura: 26.30 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.086, -0.136, 0.921 | Gyro [X,Y,Z] (°/s): -0.97, -2.14, ovf"
1748355870.885881,"ID: 2214 | Temperatura: 26.30 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.905 | Gyro [X,Y,Z] (°/s): -0.96, -2.08, ovf"
1748355872.0136378,"ID: 2215 | Temperatura: 26.30 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.081, -0.141, 0.915 | Gyro [X,Y,Z] (°/s): -0.93, -2.17, ovf"
1748355873.1429737,"ID: 2216 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.079, -0.136, 0.904 | Gyro [X,Y,Z] (°/s): -0.93, -2.05, ovf"
1748355874.2711906,"ID: 2217 | Temperatura: 26.30 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.907 | Gyro [X,Y,Z] (°/s): -0.80, -2.14, ovf"
1748355875.3997293,"ID: 2218 | Temperatura: 26.30 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.075, -0.135, 0.910 | Gyro [X,Y,Z] (°/s): -1.11, -2.12, ovf"
1748355876.5307047,"ID: 2219 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.079, -0.138, 0.916 | Gyro [X,Y,Z] (°/s): -0.92, -2.09, ovf"
1748355877.6588166,"ID: 2220 | Temperatura: 26.30 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.084, -0.137, 0.911 | Gyro [X,Y,Z] (°/s): -1.08, -2.24, ovf"
1748355878.7872696,"ID: 2221 | Temperatura: 26.30 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.080, -0.134, 0.909 | Gyro [X,Y,Z] (°/s): -0.85, -1.91, ovf"
1748355879.9175563,"ID: 2222 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.138, 0.901 | Gyro [X,Y,Z] (°/s): -0.85, -2.24, ovf"
1748355881.0488613,"ID: 2223 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.078, -0.137, 0.913 | Gyro [X,Y,Z] (°/s): -0.95, -2.08, ovf"
1748355882.176869,"ID: 2224 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.088, -0.139, 0.915 | Gyro [X,Y,Z] (°/s): -0.92, -2.22, ovf"
1748355883.3068724,"ID: 2225 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.914 | Gyro [X,Y,Z] (°/s): -1.12, -2.19, ovf"
1748355884.4363205,"ID: 2226 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.084, -0.135, 0.917 | Gyro [X,Y,Z] (°/s): -0.97, -2.11, ovf"
1748355885.565692,"ID: 2227 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.081, -0.138, 0.915 | Gyro [X,Y,Z] (°/s): -0.82, -2.24, ovf"
1748355886.6940196,"ID: 2228 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.079, -0.134, 0.909 | Gyro [X,Y,Z] (°/s): -0.89, -2.26, ovf"
1748355887.8234394,"ID: 2229 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.914 | Gyro [X,Y,Z] (°/s): -0.95, -2.02, ovf"
1748355888.9523191,"ID: 2230 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.089, -0.137, 0.923 | Gyro [X,Y,Z] (°/s): -1.10, -2.16, ovf"
1748355890.080301,"ID: 2231 | Temperatura: 26.20 C | Pressao: 1018.84 hPa | Accel [X,Y,Z]: -0.082, -0.137, 0.914 | Gyro [X,Y,Z] (°/s): -0.83, -2.02, ovf"
1748355891.2085938,"ID: 2232 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.078, -0.142, 0.909 | Gyro [X,Y,Z] (°/s): -0.95, -2.14, ovf"
1748355892.3374293,"ID: 2233 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.084, -0.138, 0.924 | Gyro [X,Y,Z] (°/s): -1.15, -2.22, ovf"
1748355893.4652681,"ID: 2234 | Temperatura: 26.20 C | Pressao: 1018.85 hPa | Accel [X,Y,Z]: -0.084, -0.136, 0.921 | Gyro [X,Y,Z] (°/s): -0.97, -2.31, ovf"
1748355894.5959766,"ID: 2235 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.082, -0.135, 0.919 | Gyro [X,Y,Z] (°/s): -0.98, -2.16, ovf"
1748355895.7240314,"ID: 2236 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.077, -0.143, 0.905 | Gyro [X,Y,Z] (°/s): -0.92, -2.21, ovf"
1748355896.8542395,"ID: 2237 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.081, -0.136, 0.915 | Gyro [X,Y,Z] (°/s): -1.10, -2.10, ovf"
1748355897.9828603,"ID: 2238 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.918 | Gyro [X,Y,Z] (°/s): -1.03, -2.09, ovf"
1748355899.112286,"ID: 2239 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.082, -0.132, 0.916 | Gyro [X,Y,Z] (°/s): -1.08, -2.34, ovf"
1748355900.2409306,"ID: 2240 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.082, -0.133, 0.912 | Gyro [X,Y,Z] (°/s): -1.02, -2.13, ovf"
1748355901.3690135,"ID: 2241 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.084, -0.138, 0.924 | Gyro [X,Y,Z] (°/s): -0.77, -2.11, ovf"
1748355902.4973035,"ID: 2242 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.904 | Gyro [X,Y,Z] (°/s): -0.87, -2.20, ovf"
1748355903.6262472,"ID: 2243 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.078, -0.138, 0.907 | Gyro [X,Y,Z] (°/s): -0.95, -2.12, ovf"
1748355904.7551134,"ID: 2244 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.075, -0.138, 0.918 | Gyro [X,Y,Z] (°/s): -1.03, -2.05, ovf"
1748355905.882846,"ID: 2245 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.084, -0.135, 0.905 | Gyro [X,Y,Z] (°/s): -1.08, -2.28, ovf"
1748355907.0115695,"ID: 2246 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.914 | Gyro [X,Y,Z] (°/s): -1.12, -2.19, ovf"
1748355908.141191,"ID: 2247 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.084, -0.142, 0.915 | Gyro [X,Y,Z] (°/s): -1.11, -2.15, ovf"
1748355909.2706974,"ID: 2248 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.084, -0.139, 0.920 | Gyro [X,Y,Z] (°/s): -0.85, -2.31, ovf"
1748355910.3991575,"ID: 2249 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.079, -0.142, 0.906 | Gyro [X,Y,Z] (°/s): -0.93, -2.16, ovf"
1748355911.528936,"ID: 2250 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.084, -0.135, 0.913 | Gyro [X,Y,Z] (°/s): -0.92, -2.32, ovf"
1748355912.657641,"ID: 2251 | Temperatura: 26.20 C | Pressao: 1018.83 hPa | Accel [X,Y,Z]: -0.082, -0.137, 0.916 | Gyro [X,Y,Z] (°/s): -1.00, -2.25, ovf"
1748355913.7871878,"ID: 2252 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.082, -0.143, 0.916 | Gyro [X,Y,Z] (°/s): -1.08, -2.08, ovf"
1748355914.9149964,"ID: 2253 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.083, -0.138, 0.914 | Gyro [X,Y,Z] (°/s): -1.05, -2.19, ovf"
1748355916.043845,"ID: 2254 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.080, -0.137, 0.916 | Gyro [X,Y,Z] (°/s): -0.92, -2.08, ovf"
1748355917.1729927,"ID: 2255 | Temperatura: 26.20 C | Pressao: 1018.86 hPa | Accel [X,Y,Z]: -0.081, -0.133, 0.912 | Gyro [X,Y,Z] (°/s): -0.92, -2.12, ovf"
1748355918.302903,"ID: 2256 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.081, -0.134, 0.918 | Gyro [X,Y,Z] (°/s): -0.89, -2.03, ovf"
1748355919.4318392,"ID: 2257 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.085, -0.140, 0.910 | Gyro [X,Y,Z] (°/s): -0.88, -2.24, ovf"
1748355920.5608828,"ID: 2258 | Temperatura: 26.20 C | Pressao: 1018.93 hPa | Accel [X,Y,Z]: -0.079, -0.142, 0.913 | Gyro [X,Y,Z] (°/s): -0.88, -2.18, ovf"
1748355921.6888866,"ID: 2259 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.077, -0.132, 0.920 | Gyro [X,Y,Z] (°/s): -0.90, -2.25, ovf"
1748355922.8177114,"ID: 2260 | Temperatura: 26.20 C | Pressao: 1018.87 hPa | Accel [X,Y,Z]: -0.079, -0.137, 0.909 | Gyro [X,Y,Z] (°/s): -0.79, -2.24, ovf"
1748355923.945781,"ID: 2261 | Temperatura: 26.20 C | Pressao: 1018.88 hPa | Accel [X,Y,Z]: -0.080, -0.138, 0.923 | Gyro [X,Y,Z] (°/s): -1.08, -2.15, ovf"
1748355925.0751233,"ID: 2262 | Temperatura: 26.20 C | Pressao: 1018.82 hPa | Accel [X,Y,Z]: -0.081, -0.139, 0.906 | Gyro [X,Y,Z] (°/s): -1.02, -2.21, ovf"
1748355926.2039325,"ID: 2263 | Temperatura: 26.20 C | Pressao: 1018.96 hPa | Accel [X,Y,Z]: -0.079, -0.132, 0.913 | Gyro [X,Y,Z] (°/s): -0.85, -2.15, ovf"
1748355927.332355,"ID: 2264 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.078, -0.137, 0.913 | Gyro [X,Y,Z] (°/s): -0.99, -2.11, ovf"
1748355928.46064,"ID: 2265 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.080, -0.140, 0.912 | Gyro [X,Y,Z] (°/s): -0.90, -2.29, ovf"
1748355929.5901449,"ID: 2266 | Temperatura: 26.20 C | Pressao: 1018.90 hPa | Accel [X,Y,Z]: -0.090, -0.134, 0.899 | Gyro [X,Y,Z] (°/s): -0.85, -2.29, ovf"
1748355930.7183135,"ID: 2267 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.080, -0.136, 0.917 | Gyro [X,Y,Z] (°/s): -1.10, -2.21, ovf"
1748355931.8467627,"ID: 2268 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.083, -0.137, 0.909 | Gyro [X,Y,Z] (°/s): -1.04, -2.24, ovf"
1748355932.9741833,"ID: 2269 | Temperatura: 26.20 C | Pressao: 1018.91 hPa | Accel [X,Y,Z]: -0.082, -0.139, 0.914 | Gyro [X,Y,Z] (°/s): -1.06, -2.15, ovf"
1748355934.1041691,"ID: 2270 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.081, -0.138, 0.912 | Gyro [X,Y,Z] (°/s): -0.99, -2.29, ovf"
1748355935.2335327,"ID: 2271 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.084, -0.145, 0.905 | Gyro [X,Y,Z] (°/s): -0.94, -2.18, ovf"
1748355936.361622,"ID: 2272 | Temperatura: 26.20 C | Pressao: 1018.94 hPa | Accel [X,Y,Z]: -0.076, -0.141, 0.912 | Gyro [X,Y,Z] (°/s): -0.85, -2.28, ovf"
1748355937.490969,"ID: 2273 | Temperatura: 26.20 C | Pressao: 1018.89 hPa | Accel [X,Y,Z]: -0.083, -0.136, 0.920 | Gyro [X,Y,Z] (°/s): -1.11, -2.13, ovf"
1748355938.6194777,"ID: 2274 | Temperatura: 26.20 C | Pressao: 1018.95 hPa | Accel [X,Y,Z]: -0.080, -0.138, 0.920 | Gyro [X,Y,Z] (°/s): -1.06, -2.14, ovf"
1748355939.7476897,"ID: 2275 | Temperatura: 26.20 C | Pressao: 1018.92 hPa | Accel [X,Y,Z]: -0.083, -0.139, 0.910 | Gyro [X,Y,Z] (°/s): -0.82, -2.21, ovf"
